district,Dropout_Rate_Sec,Dropout_Rate_HSec,Avg_PTR_district_23_24,%_Schools_Func_Toilets_23_24,%_Schools_Library_23_24,%_Schools_Electricity_23_24,NFHS_Women_10_plus_School,NFHS_Women_Literate,NFHS_Female_Ever_Attended_School,NFHS_Improved_Water,NFHS_Improved_Sanitation,NFHS_Electricity,NFHS_Health_Insurance,NFHS_Early_Marriage,NFHS_Teen_Pregnancy,NFHS_Family_Planning_Modern
ADILABAD,0.0625682949532558,0.3619646745705298,36.76414372350339,0.4466349422161794,0.8150917743031951,0.8443235893949694,41.0,64.8,58.6,95.7,50.8,99.2,63.6,21.4 ,7.8 ,54.3
AGAR MALWA,0.1534886423052344,0.3939775205502432,37.80057824606771,0.6761658031088082,0.929188255613126,0.7426597582037997,19.3,59.4,56.3,81.4,72.3,99.5,58.9,35.6 ,5.3 ,78.2
AGRA,0.143208110820194,0.2342613407112802,28.78892402828077,0.9343079551927094,0.8279855705335105,0.9198784887032466,36.1,65.0,69.4,99.8,70.8,99.1,9.4,17.9 ,3.5 ,67.7
AHMADNAGAR,-0.0009841827768013,0.2255975215461227,26.103683918015065,0.8771763815291446,0.8777441332323997,0.8788796366389099,45.7,86.2,77.4,90.0,79.5,94.5,12.0,26.9 ,10.8 ,69.5
AIZAWL,0.0384025483718735,0.1909614532565352,31.991118206621447,0.91864406779661,0.4305084745762711,0.9740112994350284,60.7,98.9,97.8,98.3,96.1,99.7,37.5,3.2 ,2.0 ,21.6
AJMER,-0.0406287579453701,0.1565061107117181,24.26434309968241,0.8775510204081632,0.7658730158730159,0.9807256235827664,40.2,70.2,67.3,98.1,77.5,99.9,88.7,20.2 ,5.5 ,60.6
AKOLA,0.0026124881250539,0.1981886925173657,37.686206155808215,0.7761437908496732,0.8442265795206971,0.954248366013072,52.7,87.5,86.3,95.1,69.5,97.6,40.1,13.5 ,5.7 ,77.0
ALAPPUZHA,0.0165034610839102,0.1049351794337467,32.89195832433131,0.9435736677115988,0.96760710553814,0.9989550679205852,78.8,99.7,97.8,98.4,99.2,99.9,60.4,3.8 ,2.9 ,61.5
ALIGARH,0.1835206896968086,0.2437472196134644,36.922746230290784,0.9544235924932976,0.6400804289544236,0.8138963360142984,37.5,68.7,68.0,100.0,69.4,95.3,17.6,15.8 ,4.5 ,68.2
ALIRAJPUR,0.2059864138126238,0.2575710271620356,43.19522854822078,0.6498211091234347,0.9991055456171736,0.7177996422182469,17.3,42.1,45.4,89.6,84.7,98.5,42.5,30.7 ,5.9 ,75.9
ALMORA,-0.0765623798908448,0.0469536473593268,17.298304618252555,0.6896728016359919,0.9596114519427404,0.9028629856850716,48.0,88.0,72.3,93.3,89.2,99.9,66.0,1.5 ,1.7 ,78.6
ALWAR,0.0362409599612136,0.1603239633409904,25.774592860768287,0.8269930532583526,0.7773734700628515,0.9374793251736684,35.1,65.6,64.0,97.6,66.0,97.8,80.8,32.2 ,8.0 ,54.6
AMBALA,-0.0568622866495207,0.1051192049961252,24.768663299388876,0.9333333333333332,0.9638888888888888,0.9916666666666668,55.3,88.9,82.2,99.3,87.2,99.6,19.0,6.4 ,0.8 ,69.5
AMBEDKAR NAGAR,0.1901302165596153,0.2430729260236868,42.07141844928865,0.93876449959536,0.7439978419206906,0.8540598867008362,53.0,78.5,71.6,100.0,63.6,94.2,23.0,5.5 ,0.0 ,48.9
AMRAVATI,0.0052684818342746,0.2591604741053472,41.49318197388662,0.8326345213137666,0.924877707896576,0.9329140461215932,55.0,87.8,86.2,95.8,75.7,99.1,31.9,9.8 ,3.6 ,79.2
AMRELI,0.1465173025732031,0.31710375091422,35.08425594879955,0.792063492063492,0.9817460317460316,0.9984126984126984,27.2,77.2,69.9,97.8,73.3,99.6,47.7,10.5 ,1.6 ,62.2
AMRITSAR,0.0673670033670034,0.0996605383321317,47.766118093986115,0.9028436018957346,0.7625592417061612,0.999526066350711,56.7,81.7,78.0,99.6,86.0,99.9,26.2,9.2 ,4.4 ,68.9
ANAND,0.0789081357376118,0.3212530557725749,41.120507989405944,0.8225214198286414,0.9694002447980417,1.0,32.2,75.9,75.2,99.7,82.1,98.0,36.2,28.0 ,7.0 ,53.7
ANANTAPUR,0.0645489093364143,0.3022611529843145,50.7929112267114,0.8101870274572225,0.9976124154397136,1.0,31.3,63.6,59.5,98.8,71.3,99.6,73.2,37.3 ,13.6 ,67.6
ANANTNAG,0.0854349716616187,0.1203236585206053,43.23011507098883,0.8285528031290743,0.8239895697522817,0.9465449804432856,52.8,74.7,65.5,99.3,84.7,98.7,7.3,2.5 ,0.7 ,58.3
ANJAW,0.174074074074074,0.446875,19.97807183683896,0.7972972972972973,0.527027027027027,0.581081081081081,28.8,67.9,61.5,86.6,86.8,96.4,17.5,21.8 ,5.1 ,64.7
ANUPPUR,0.0469120110924952,0.2667357053036467,34.27931520924738,0.7265787647467037,0.9791811242192922,0.5301873698820264,28.6,75.0,65.0,79.8,69.4,97.0,52.8,18.6 ,4.8 ,65.5
ARARIA,0.5367208599105927,0.4318567519828213,109.14420732197158,0.9573353293413174,0.2417664670658682,0.7660928143712575,16.8,43.7,53.0,100.0,32.2,96.2,19.5,52.0 ,13.3 ,46.0
ARIYALUR,0.0081993313166692,0.1266074048502632,25.37276614002151,0.6536030341340076,0.9962073324905184,0.9962073324905184,50.7,77.4,73.5,93.2,54.6,98.2,71.1,12.4 ,11.5 ,61.4
ARWAL,0.2931546541108294,0.1431349249216809,52.27683932394576,0.8441734417344173,0.510840108401084,0.8834688346883469,32.9,62.5,62.6,99.9,43.4,97.4,15.6,37.5 ,8.8 ,60.5
ASHOKNAGAR,0.2238742401362914,0.3390974272458877,35.67160472933916,0.6343283582089553,0.9819651741293532,0.7008706467661692,17.6,61.3,62.4,90.1,53.7,98.6,34.2,29.7 ,7.7 ,76.6
AURAIYA,0.2939493433395872,0.2126643154857326,34.67434683049555,0.904055822067161,0.781072830353249,0.8172699520279111,46.2,79.3,75.9,99.5,74.3,94.0,18.4,18.1 ,4.9 ,51.4
AZAMGARH,0.2710484022760507,0.2656275438942254,44.26186786675507,0.8910234614076845,0.6671200272016321,0.8310098605916355,52.6,78.9,71.2,100.0,72.8,96.5,9.0,12.0 ,0.3 ,52.7
BADGAM,0.0903220990557235,0.2331999157362544,40.89761406216648,0.6985172981878089,0.7257001647446458,0.800658978583196,48.2,74.1,62.5,95.8,77.0,99.5,5.2,1.5 ,1.0 ,59.9
BAGALKOT,-0.0037909363468635,0.3538843121622819,53.150447349503885,0.8976645435244162,0.9719745222929936,0.9868365180467092,37.7,69.7,67.3,99.2,51.3,98.9,22.3,38.7 ,6.9 ,65.3
BAGESHWAR,-0.0369869192602616,0.0441219583699794,20.533281613318447,0.8153503893214683,0.9488320355951056,0.8720800889877642,52.2,87.8,73.9,92.0,88.5,99.8,71.9,12.9 ,1.7 ,78.8
BAGHPAT,0.150518400741992,0.1821836000306255,40.74154532271636,0.8963466440101954,0.8504672897196262,0.9107901444350044,44.0,78.1,71.6,99.9,87.0,98.5,12.5,8.1 ,2.7 ,71.7
BAHRAICH,0.5186997299573158,0.3797815522301881,91.793945050087,0.9068923821039904,0.8749697702539299,0.8590084643288997,14.4,41.6,48.2,100.0,44.2,77.8,10.1,37.5 ,8.4 ,38.4
BAKSA,0.0669120702962655,0.3611167719584267,32.93036363740663,0.7996807661612131,0.9185953711093376,0.879489225857941,27.8,74.8,74.1,89.8,68.9,98.1,69.0,24.9 ,12.3 ,59.2
BALAGHAT,-0.1254650589448205,0.168449633450991,34.31095588177044,0.7263716814159292,0.9861946902654868,0.9727433628318584,39.2,79.8,72.8,83.3,79.6,98.7,68.4,4.4 ,0.6 ,75.2
BALLIA,0.2531477658083634,0.279246360262632,43.119667496353536,0.8486135398451161,0.7222083437421933,0.6809892580564576,50.1,73.3,68.1,99.8,61.7,89.1,10.6,9.9 ,1.7 ,55.2
BALOD,-0.1496950411031556,0.1750406784675312,36.4775359114446,0.7531565656565656,0.9747474747474748,0.9968434343434344,46.3,84.7,76.4,99.5,83.8,99.7,79.5,3.3 ,0.0 ,83.5
BALRAMPUR,0.3437039188524956,0.2836024744918454,59.71137339529443,0.8511518015357353,0.9049025398700532,0.8056704075605434,32.2,66.8,62.1,84.4,57.3,97.9,62.3,24.6 ,9.1 ,52.0
BALRAMPUR,0.3437039188524956,0.2836024744918454,59.71137339529443,0.8511518015357353,0.9049025398700532,0.8056704075605434,16.8,44.9,53.1,99.8,59.7,78.4,13.0,35.0 ,4.1 ,49.0
BANAS KANTHA,0.2205017683465959,0.198214450069029,39.731533958358874,0.9056321150389456,0.9781306171360096,0.9946075494307968,17.6,63.7,61.1,93.6,53.9,91.1,41.0,37.3 ,5.1 ,42.6
BANDA,0.3608512166651701,0.293744841410211,51.947459076466835,0.908745247148289,0.8905787917194762,0.7444021968736798,27.1,62.6,61.8,98.2,59.3,89.2,13.3,19.0 ,2.5 ,62.4
BANKA,0.2670612147297944,0.2577553203468078,75.77718539820648,0.8909163030543436,0.8127727092423641,0.8353827846092821,22.6,55.7,59.3,96.3,38.2,96.2,13.6,49.4 ,19.2 ,71.5
BANKURA,-0.0039964071388589,0.4659479103573591,27.947129203466048,0.9747817652764308,0.9113482056256064,0.9928225024248304,27.9,68.3,68.7,96.3,49.2,92.3,43.4,45.7 ,16.0 ,56.7
BANSWARA,0.0401544401544401,0.1497144704234457,28.467985532127525,0.6775178026449644,0.4750762970498474,0.5834181078331638,28.5,54.8,55.9,95.6,40.8,93.1,84.2,25.0 ,5.2 ,70.4
BARAMULA,0.0746212025396504,0.2564594832413407,42.792057263656595,0.8227848101265823,0.85385500575374,0.9004602991944765,35.9,67.9,62.9,93.3,77.7,98.7,6.5,3.8 ,0.0 ,31.1
BARAN,-0.0808060574496214,0.2012079132585125,22.487934267890235,0.6746031746031746,0.665266106442577,0.7156862745098039,24.4,59.7,61.7,96.1,59.0,98.3,89.5,26.8 ,3.0 ,78.9
BAREILLY,0.2706398063015303,0.2669761452968284,46.805529176794685,0.9334252511325586,0.8219420917864881,0.8770927713216466,22.1,54.7,55.8,100.0,79.7,92.5,18.7,11.4 ,5.6 ,68.8
BARMER,0.1563930424168447,0.1610853780671006,30.19460601100173,0.8021716101694916,0.699947033898305,0.8935381355932204,25.6,67.6,67.0,99.9,83.6,95.5,97.8,20.2 ,2.0 ,77.9
BARNALA,-0.0092970663986431,0.0656685728972563,38.41051747550996,0.9527027027027029,0.9977477477477478,1.0,53.1,78.8,72.4,99.8,90.7,99.8,20.7,12.8 ,2.6 ,69.3
BARPETA,0.0836798265475553,0.4711079274116523,62.649778227877746,0.8428196147110333,0.6361646234676007,0.8340630472854641,31.7,74.8,75.4,98.1,63.7,88.9,58.9,40.1 ,14.2 ,57.3
BARWANI,0.2193314083291162,0.3991933807326099,50.29049876250985,0.8607679465776293,1.0,0.4894824707846411,19.3,52.5,54.1,90.4,61.0,99.3,29.2,29.6 ,9.0 ,76.1
BASTI,0.2438264019144945,0.2675122687806719,44.70097586517818,0.9532710280373832,0.7061572292468389,0.8999450247388675,40.9,65.3,64.4,100.0,64.2,94.6,15.8,15.9 ,1.0 ,72.0
BATHINDA,0.0204318851061631,0.0203311921739642,42.57236329703019,0.907920792079208,0.9306930693069309,0.999009900990099,41.1,72.5,68.7,99.1,88.4,100.0,20.1,14.2 ,3.9 ,45.3
BEGUSARAI,0.3123275947703429,0.3550424177234954,71.36988294768199,0.9418550992155053,0.8864790032302723,0.7909552376557453,34.1,62.3,65.0,99.1,62.2,96.2,13.2,49.5 ,12.1 ,55.8
BEMETARA,-0.0636459223237169,0.3417695473251029,52.677760335511024,0.7452445652173914,0.9714673913043478,0.9816576086956522,33.0,74.1,65.3,98.8,80.5,99.7,63.4,15.1 ,4.9 ,75.6
BETUL,-0.0325961296808243,0.355192128706289,38.79853168431858,0.7191426459719142,0.9988913525498893,0.7856614929785661,38.7,76.1,71.2,87.1,59.8,98.1,51.3,11.2 ,2.4 ,77.2
BHADRADRI KOTHAGUDEM,0.0520297951582867,0.2818797629127858,30.19304458340665,0.6959098992294013,0.8749259039715471,0.9140486069946652,41.8,68.7,62.7,99.1,75.3,99.4,59.4,20.8 ,13.0 ,75.0
BHADRAK,0.045129662814888,0.4273001676914477,44.328741796219,0.9783341357727492,1.0,0.999037072701011,37.0,82.6,81.2,100.0,62.0,97.8,44.9,10.4 ,7.2 ,72.0
BHAGALPUR,0.3029538209800788,0.3609517870161354,69.92115144310475,0.9000802568218299,0.5698234349919743,0.951043338683788,35.1,65.6,65.1,98.0,60.9,94.5,16.3,42.4 ,14.3 ,57.4
BHANDARA,-0.0009420824117309,0.0961163890765989,40.05315913594125,0.8976135488837568,0.9884526558891455,0.9953810623556582,53.9,89.1,80.3,92.0,81.8,98.8,30.0,1.5 ,3.0 ,77.5
BHARATPUR,-0.0208500938589433,0.1312399630983701,21.164431908163824,0.8168058455114823,0.7860125260960334,0.9211899791231732,30.3,63.1,62.4,93.9,62.7,98.3,84.8,33.5 ,5.1 ,61.2
BHARUCH,0.0777190979160719,0.3389405052974735,45.12173672794243,0.8755186721991701,0.640387275242047,1.0,31.5,74.0,76.7,97.2,77.7,98.2,37.4,16.8 ,5.0 ,36.2
BHAVNAGAR,0.1213544384530642,0.2318212777550742,39.228440780572754,0.8698839340256567,0.9773976786805132,0.9987782529016492,26.3,74.2,72.0,95.1,72.9,96.9,32.2,18.0 ,1.5 ,45.7
BHILWARA,-0.0250230867764902,0.1117725976857286,23.566461893512965,0.8149680330951485,0.6938698758931929,0.972169988717563,25.3,58.1,57.1,93.1,62.3,99.3,89.1,41.8 ,5.4 ,71.1
BHIND,0.2053773459337149,0.4672674155454059,27.94660594931281,0.7931166347992352,0.9812619502868068,0.8191204588910134,28.9,73.8,66.9,95.5,79.9,98.2,31.0,25.1 ,5.5 ,58.7
BHIWANI,-0.0413593375265848,0.1518233497041649,22.7963708164773,0.863130881094953,0.9572284003421728,1.0,47.0,80.0,70.2,97.5,89.7,100.0,28.2,15.0 ,3.4 ,72.0
BHOJPUR,0.2850014011338406,0.2833456905537109,55.50876496512764,0.8776119402985074,0.4552238805970149,0.808955223880597,34.6,64.1,67.9,99.7,45.9,97.9,9.6,31.2 ,5.3 ,63.9
BHOPAL,0.1138968685116186,0.2430384542526993,29.416960283991138,0.9017951425554382,0.9341781063005984,0.9781766983456528,47.4,81.3,78.3,96.7,79.6,99.6,50.7,11.3 ,3.7 ,78.7
BID,0.0270265794485385,0.2228796202984297,23.572153605877148,0.7389885807504079,0.8572593800978793,0.5973355084284937,38.6,76.3,64.6,85.4,66.4,94.8,9.3,43.7 ,15.2 ,58.1
BIDAR,0.0993765908001033,0.6200227127546313,44.55525654881306,0.8802308802308803,0.838023088023088,0.9292929292929292,45.0,73.8,68.2,98.9,56.5,98.8,21.4,19.2 ,4.0 ,69.1
BIJAPUR,0.17010101010101,0.2194628403237675,39.918578901762594,0.5521783181357649,0.8085106382978723,0.5927051671732523,24.2,46.3,47.4,94.3,30.6,86.8,73.5,18.3 ,5.2 ,35.7
BIJAPUR,0.17010101010101,0.2194628403237675,39.918578901762594,0.5521783181357649,0.8085106382978723,0.5927051671732523,37.1,66.6,66.1,92.5,44.8,97.6,21.2,39.2 ,11.8 ,63.1
BIJNOR,0.1835005964562835,0.2433813796146492,36.13335578791139,0.9095986760446836,0.7213487794786926,0.8564335953661564,39.7,74.1,69.6,99.7,78.2,96.1,18.8,5.2 ,1.2 ,68.1
BIKANER,0.0936506839850767,0.1666318428750522,25.703713208450132,0.7710318540702423,0.6408930029948271,0.9381976585897088,30.2,64.3,64.6,94.9,79.8,96.1,87.4,33.3 ,6.5 ,79.5
BILASPUR,-0.0017167780252411,0.3402264600715137,52.73994752132278,0.8862275449101796,0.9740518962075848,0.993612774451098,37.4,74.3,71.0,93.6,80.5,98.6,60.4,11.2 ,5.2 ,58.5
BILASPUR,-0.0017167780252411,0.3402264600715137,52.73994752132278,0.8862275449101796,0.9740518962075848,0.993612774451098,64.2,91.2,81.3,92.9,80.8,100.0,35.4,10.0 ,3.2 ,80.8
BIRBHUM,-0.0343904965951498,0.4607843137254902,49.00977404890815,0.9739975698663428,0.9239368165249088,0.9761846901579588,25.8,70.8,73.6,99.4,55.0,97.8,37.7,49.9 ,25.0 ,82.2
BISHNUPUR,0.0229865191842377,0.3714587365827908,28.705332034613033,0.5808580858085809,0.2343234323432343,0.7029702970297029,48.7,88.4,81.5,77.7,52.6,98.6,9.3,20.9 ,5.1 ,46.3
BISWANATH,0.0178756584131724,0.5526415094339623,60.6326467239473,0.8032159264931087,0.9019908116385912,0.8728943338437979,23.0,69.2,72.1,76.2,76.6,91.1,68.4,25.3 ,9.0 ,72.4
BOKARO,0.0581395348837209,0.1731181355478167,51.29891016929464,0.9622025198320112,0.9239384041063928,0.9580027998133458,45.0,72.6,71.5,86.4,64.4,97.3,44.7,26.3 ,5.9 ,68.5
BONGAIGAON,0.0244806255835667,0.4803805448362817,54.59057483180179,0.8723064644852354,0.4628890662410215,0.8778930566640064,28.6,75.8,77.0,95.3,72.5,97.0,57.6,41.7 ,15.4 ,57.6
BOTAD,0.1243214261778701,0.2573812580231065,39.04512010112392,0.8716814159292036,0.9889380530973452,1.0,22.0,71.8,68.9,99.2,72.0,99.3,38.0,13.0 ,2.2 ,49.3
BUDAUN,0.4414509639060717,0.3398314549700477,54.614870651579544,0.8693150684931507,0.8476712328767123,0.8709589041095891,21.6,52.4,54.9,99.8,69.7,80.7,13.6,22.9 ,7.0 ,76.9
BULANDSHAHR,0.1572834623166703,0.1956227854225662,40.86821588207248,0.93460964694182,0.8654898060666335,0.9065141720537048,37.8,72.1,67.7,100.0,81.5,96.3,20.5,12.8 ,5.5 ,72.9
BULDANA,0.0167732558139535,0.273620349839862,40.29607661258727,0.7822743828409551,0.8713071630918656,0.8672602185350061,41.8,79.9,78.1,89.7,68.9,97.1,37.9,24.1 ,5.7 ,81.1
BUNDI,-0.1054564085048246,0.1555859054903031,20.241539570598512,0.8029236599891716,0.7531131564699513,0.9399025446670276,27.4,57.9,57.9,95.7,56.3,98.4,87.7,34.1 ,2.3 ,75.8
BURHANPUR,0.1190078037904125,0.3298334990059642,57.13281978278047,0.8335358444714459,0.982989064398542,0.9477521263669502,26.3,67.6,69.8,96.0,74.0,98.3,42.2,17.8 ,1.8 ,75.7
BUXAR,0.4667308445372666,0.4588891375066696,60.18950784629442,0.9215060625398852,0.9049138481174218,0.8583280153158902,33.3,68.1,64.8,99.8,52.4,98.5,11.4,30.8 ,7.2 ,60.5
CACHAR,0.0216467989919868,0.5395815758393792,47.43035186459317,0.8701833146277591,0.8810325476992144,0.8997381219603442,25.8,77.2,80.5,43.8,57.6,81.7,57.9,29.9 ,8.5 ,48.0
CENTRAL,-0.0778909936401559,-0.0463847203274214,43.919032963710386,0.5441176470588235,1.0,1.0,57.1,84.7,84.4,99.7,77.0,99.8,22.6,11.2 ,4.0 ,68.5
CHAMBA,-0.0380853586247778,0.2192910813459654,24.51554322789793,0.9767567567567568,0.9875675675675676,0.9751351351351352,50.9,84.1,70.1,85.5,86.5,99.1,26.8,3.8 ,2.0 ,81.8
CHAMOLI,-0.0213297263552179,0.0936220642102995,20.939246902243084,0.8262879788639366,0.998678996036988,0.9801849405548216,59.0,90.5,79.1,94.4,87.6,99.5,71.1,3.4 ,3.0 ,73.7
CHAMPAWAT,-0.0517491749174916,0.0314176245210727,21.01199007446874,0.8157560355781448,0.926302414231258,0.8678526048284625,51.0,84.7,75.9,95.4,82.7,99.6,65.7,11.7 ,1.9 ,66.7
CHAMPHAI,0.1441401971522453,0.5229439809296782,38.282108857519695,0.6779026217228464,0.6591760299625468,0.9550561797752808,47.8,97.7,93.3,98.6,98.3,100.0,64.9,11.0 ,4.6 ,50.0
CHANDAULI,0.265164941970156,0.2862880645721899,50.24512973122073,0.9200923787528869,0.8207852193995381,0.9103926096997692,47.2,73.9,68.8,97.5,66.7,91.9,28.1,17.2 ,2.1 ,60.4
CHANDEL,-0.0566778900112232,0.4714285714285714,28.98889146635184,0.7739130434782608,0.1130434782608695,0.9260869565217392,43.3,80.2,76.9,68.6,85.2,99.9,16.1,22.3 ,9.9 ,56.6
CHANDIGARH,-0.1132060301507538,-0.187090220703666,30.19817834294399,0.982608695652174,0.9695652173913044,1.0,59.6,83.0,86.7,99.1,85.0,99.9,32.2,9.7 ,0.8 ,77.4
CHANDRAPUR,-0.0033397499826055,0.1769589034484423,29.881584928763463,0.8269152817186867,0.9002837454398054,0.9412241588974464,57.5,87.8,78.9,96.5,77.3,98.9,28.9,9.0 ,3.1 ,80.1
CHANGLANG,-0.0361324857811977,0.3298529725122523,40.065508336983214,0.7078313253012049,0.2831325301204819,0.6686746987951807,30.5,77.6,74.6,81.8,82.3,95.2,40.5,16.8 ,9.0 ,71.4
CHARAIDEO,0.0230956580162929,0.281675392670157,33.28131798434239,0.9424460431654677,0.9520383693045564,0.9808153477218226,26.2,71.9,75.0,96.4,75.9,91.7,64.9,22.6 ,3.8 ,67.0
CHARKHI DADRI,-0.0209391649114112,0.1278722308088614,18.40865426089981,0.8992395437262357,0.9847908745247148,0.9904942965779469,54.5,84.4,69.6,97.3,90.4,99.5,29.7,11.8 ,3.1 ,69.4
CHATRA,0.2331979407736267,0.2874988560446599,65.27714882454258,0.942528735632184,0.9485495347564312,0.9206349206349206,27.7,61.8,60.7,83.3,48.1,92.1,46.5,31.7 ,11.6 ,59.5
CHHATARPUR,0.2186324098220067,0.3740458015267175,39.20979363987019,0.8972204266321914,0.98868778280543,0.929541047188106,24.7,63.7,65.1,86.5,55.5,96.8,17.1,39.2 ,6.6 ,72.9
CHHINDWARA,-0.0817994238901713,0.3313979963570127,35.080633737299785,0.849441873128233,0.9948271167982576,0.848897359106997,40.2,75.0,73.1,89.1,77.1,98.9,48.5,11.6 ,3.3 ,80.2
CHIKKABALLAPURA,0.017219140977686,0.3543533231355165,38.44107307262676,0.9237623762376238,0.9985148514851484,0.9945544554455444,48.0,76.3,65.9,98.1,84.9,99.9,26.1,27.1 ,5.3 ,77.8
CHIRANG,-0.0382440476190475,0.4029396263980793,47.47898724566512,0.7463533225283631,0.7909238249594813,0.8233387358184765,23.0,71.5,71.5,92.1,77.1,97.8,61.5,30.9 ,13.7 ,65.8
CHITRADURGA,0.0078846113412249,0.4830413640155445,39.8064568575021,0.968019680196802,0.997539975399754,0.989749897498975,48.3,75.6,73.0,97.8,63.1,99.8,35.3,20.7 ,7.8 ,72.8
CHITRAKOOT,0.3594490358126722,0.2330951072017592,46.40710430678109,0.8924539512774807,0.8805704099821747,0.8686868686868687,30.2,62.1,63.8,97.0,56.7,92.0,17.4,21.8 ,3.5 ,57.1
CHITTAURGARH,-0.0099794941900204,0.1568617658809429,20.59504400751561,0.8148440584287406,0.7627319384129491,0.964469009080142,24.8,57.5,55.3,97.6,63.8,99.0,90.6,42.6 ,3.5 ,66.9
CHITTOOR,0.0598125746871003,0.3216787752983913,39.74738057911451,0.8454514710855597,0.9915454852891444,1.0,40.3,69.3,65.6,98.5,74.6,99.7,70.7,28.1 ,19.7 ,69.0
CHURACHANDPUR,0.0234942677216212,0.2357906584130557,36.31555152275505,0.9235537190082644,0.1673553719008264,0.5991735537190083,36.6,84.2,84.0,62.5,81.2,94.0,18.2,10.5 ,7.5 ,61.8
CHURU,0.0149110456930756,0.1656421071524724,24.809191809346824,0.7725047080979285,0.7819209039548023,0.952542372881356,33.4,66.0,62.9,98.2,80.2,96.6,81.9,27.9 ,4.2 ,76.7
COIMBATORE,0.0119483129484542,0.0786594837558251,24.6969165285737,0.8063106796116505,0.9878640776699028,0.9878640776699028,62.8,90.6,84.2,99.9,78.5,99.4,61.0,19.8 ,10.3 ,66.5
CUDDALORE,-0.0154378249616344,0.0916037780625563,26.149020261045493,0.6286484059272563,0.9910193084867536,0.9910193084867536,50.1,80.5,76.8,99.5,61.3,99.2,64.4,12.6 ,4.9 ,65.3
CUTTACK,0.0298652974343142,0.1911020319618194,39.68045896171768,0.9378992193044712,0.9964513839602556,0.988999290276792,40.9,83.2,80.6,92.3,60.2,98.2,42.3,14.2 ,5.7 ,84.4
DAKSHIN DINAJPUR,0.0327624720774385,0.513250067879446,32.334232064753,0.975452196382429,0.6890611541774333,0.975021533161068,30.5,74.3,77.7,99.7,79.0,96.5,28.3,45.6 ,18.2 ,78.6
DAKSHINA KANNADA,-0.0307950821035818,-0.0937733923103096,51.51911425293885,0.975622406639004,1.0,1.0,62.8,92.7,83.9,88.6,97.1,99.8,36.3,4.9 ,1.0 ,61.9
DAMOH,0.0880534134864126,0.2934998757146408,45.907261942551806,0.8835584536562645,0.9804378202142524,0.9347927340475082,24.8,68.3,70.3,81.0,40.6,97.3,21.6,28.6 ,5.9 ,72.9
DANTEWADA,-0.0369420215495126,0.0800261309815449,31.892095985812556,0.9002192982456141,0.9967105263157896,0.9111842105263158,24.2,50.3,51.0,95.1,60.5,95.9,82.2,16.3 ,6.7 ,58.8
DARBHANGA,0.3765745240087099,0.3705503789992723,70.71640047071864,0.8770216661580714,0.1852303936527311,0.8873970094598719,22.7,49.4,54.9,99.8,48.7,97.2,25.3,45.1 ,10.3 ,61.3
DARJILING,-0.1758910108259335,0.267642508627871,8.515990459629254,0.9701853344077356,0.2054794520547945,0.6881547139403706,41.3,77.0,78.3,90.8,83.0,98.2,26.3,21.2 ,6.3 ,82.2
DARRANG,0.1615467397153059,0.2957985888389993,58.90148607292654,0.7569060773480663,0.8743093922651933,0.8977900552486188,27.5,75.6,75.2,99.7,67.9,89.5,53.7,42.8 ,16.1 ,46.8
DATIA,0.1052532123960695,0.4117170228445099,29.142301490008176,0.8481945467943994,0.993367722918202,0.8555637435519529,27.8,71.2,67.4,95.8,66.8,99.8,30.9,27.7 ,6.0 ,73.1
DAUSA,-0.0329957434316747,0.0902007434944237,20.182816989743102,0.7925925925925926,0.7419103313840156,0.9146198830409356,34.6,62.2,59.4,99.4,59.4,99.0,91.2,26.3 ,3.0 ,80.0
DAVANAGERE,0.0024365686669352,0.2625739351355642,40.92159004019767,0.9646892655367232,0.998587570621469,0.993879472693032,47.1,76.0,74.9,97.5,83.3,98.8,25.2,19.1 ,4.9 ,47.1
DEHRADUN,-0.0177860263697173,0.0256158514816137,27.320648565675793,0.8562223117196939,0.8892468787756745,0.9573097060008054,62.6,87.6,82.9,99.0,83.9,99.7,67.3,6.6 ,0.4 ,75.0
DEOGHAR,0.2478917587642043,0.3471574884963634,78.93363740875675,0.93491921005386,0.9847396768402156,0.9528725314183124,19.7,54.2,59.8,90.8,41.6,95.6,53.8,49.2 ,20.2 ,65.4
DEORIA,0.3472155649483638,0.3401313632612456,43.61727010960903,0.8911750123946455,0.7538423401090729,0.8054040654437283,50.4,73.7,69.0,99.8,69.1,95.3,10.5,13.7 ,2.1 ,56.2
DEWAS,0.1358529614664433,0.3722374693052145,36.97775603111168,0.8758747697974217,0.9723756906077348,0.94548802946593,27.7,67.3,68.6,93.6,69.6,99.6,35.1,28.1 ,2.2 ,63.6
DHALAI,0.119589141599413,0.1826465388276893,30.15824154522887,0.5501138952164009,0.2881548974943052,0.5261958997722096,13.9,71.6,74.8,70.3,67.6,97.7,44.2,38.9 ,26.9 ,80.9
DHAMTARI,-0.128158844765343,0.1914020517830972,35.52703572437914,0.843549328663164,0.9935785172212492,0.9801517805020432,40.9,83.7,77.3,99.1,89.8,99.9,86.8,5.8 ,1.0 ,81.1
DHANBAD,0.1442641053956187,0.2630756389081287,58.11866569299265,0.963265306122449,0.9444897959183672,0.9608163265306122,37.9,72.0,68.7,88.9,67.6,98.5,45.7,28.3 ,10.9 ,67.3
